	0
116409	3.0
116410	3.0
116411	3.0
116412	3.0
116413	2.33
116414	3.0
116415	3.0
116416	3.0
116417	3.0
116418	3.0
116419	2.33
116420	2.33
116421	3.0
116422	3.0
116423	3.0
116424	3.0
116425	3.0
116426	3.0
116427	3.0
116428	2.33
116429	3.0
116430	3.0
116431	3.0
116432	2.33
116433	3.0
116434	3.0
116435	3.0
116436	2.33
116437	2.33
116438	3.0
116439	3.0
116440	3.0
116441	3.0
116442	3.0
116443	3.0
116444	3.0
116445	3.0
116446	3.0
116447	3.0
116448	3.0
116449	3.0
116450	3.0
116451	3.0
116452	3.0
116453	3.0
116454	2.0
116455	3.0
116456	3.0
116457	3.0
116458	2.33
116459	2.33
116460	3.0
116461	3.0
116462	2.67
116463	3.0
116464	3.0
116465	3.0
116466	3.0
116467	2.67
116468	3.0
116469	3.0
116470	3.0
116471	3.0
116472	3.0
116473	3.0
116474	3.0
116475	2.33
116476	3.0
116477	3.0
116478	3.0
116479	3.0
116480	3.0
116481	3.0
116482	3.0
116483	3.0
116484	3.0
116485	3.0
116486	3.0
116487	3.0
116488	3.0
116489	3.0
116490	3.0
116491	2.67
116492	3.0
116493	3.0
116494	3.0
116495	3.0
116496	3.0
116497	3.0
116498	3.0
116499	3.0
116500	3.0
116501	3.0
116502	3.0
116503	3.0
116504	3.0
116505	3.0
116506	3.0
116507	3.0
116508	3.0
116509	3.0
116510	3.0
116511	3.0
116512	3.0
116513	2.33
116514	3.0
116515	2.33
116516	3.0
116517	3.0
116518	3.0
116519	2.33
116520	2.33
116521	3.0
116522	3.0
116523	3.0
116524	3.0
116525	2.33
116526	3.0
116527	3.0
116528	3.0
116529	3.0
116530	3.0
116531	3.0
116532	3.0
116533	3.0
116534	3.0
116535	3.0
116536	3.0
116537	2.33
116538	3.0
116539	3.0
116540	3.0
116541	2.33
116542	3.0
116543	3.0
116544	3.0
116545	3.0
116546	2.33
116547	3.0
116548	3.0
116549	2.33
116550	3.0
116551	3.0
116552	3.0
116553	3.0
116554	3.0
116555	3.0
116556	3.0
116557	3.0
116558	3.0
116559	3.0
116560	3.0
116561	3.0
116562	3.0
116563	3.0
116564	3.0
116565	3.0
116566	3.0
116567	2.33
116568	2.67
116569	3.0
116570	3.0
116571	3.0
116572	3.0
116573	3.0
116574	3.0
116575	3.0
116576	3.0
116577	3.0
116578	3.0
116579	3.0
116580	3.0
116581	2.33
116582	3.0
116583	2.33
116584	2.33
116585	3.0
116586	2.33
116587	2.33
116588	3.0
116589	3.0
116590	3.0
116591	3.0
116592	3.0
116593	2.33
116594	3.0
116595	3.0
116596	3.0
116597	3.0
116598	3.0
116599	3.0
116600	2.67
116601	3.0
116602	3.0
116603	3.0
116604	3.0
116605	3.0
116606	3.0
116607	3.0
116608	3.0
116609	3.0
116610	3.0
116611	3.0
116612	3.0
116613	3.0
116614	3.0
116615	3.0
116616	3.0
116617	3.0
116618	2.33
116619	3.0
116620	3.0
116621	3.0
116622	3.0
116623	3.0
116624	3.0
116625	2.33
116626	3.0
116627	3.0
116628	3.0
116629	3.0
116630	3.0
116631	3.0
116632	3.0
116633	3.0
116634	2.33
116635	3.0
116636	3.0
116637	3.0
116638	3.0
116639	3.0
116640	2.67
116641	3.0
116642	2.33
116643	2.33
116644	2.33
116645	2.0
116646	2.33
116647	3.0
116648	2.33
116649	3.0
116650	3.0
116651	3.0
116652	3.0
116653	3.0
116654	3.0
116655	2.33
116656	2.33
116657	3.0
116658	3.0
116659	3.0
116660	2.67
116661	2.33
116662	2.0
116663	3.0
116664	3.0
116665	3.0
116666	3.0
116667	3.0
116668	3.0
116669	3.0
116670	3.0
116671	3.0
116672	3.0
116673	3.0
116674	3.0
116675	3.0
116676	3.0
116677	3.0
116678	3.0
116679	3.0
116680	3.0
116681	2.33
116682	3.0
116683	3.0
116684	3.0
116685	3.0
116686	3.0
116687	2.33
116688	3.0
116689	3.0
116690	3.0
116691	3.0
116692	3.0
116693	3.0
116694	3.0
116695	3.0
116696	3.0
116697	3.0
116698	3.0
116699	2.33
116700	2.67
116701	3.0
116702	3.0
116703	2.33
116704	2.33
116705	2.33
116706	3.0
116707	3.0
116708	3.0
116709	3.0
116710	2.33
116711	3.0
116712	3.0
116713	3.0
116714	2.33
116715	2.33
116716	3.0
116717	2.33
116718	2.33
116719	3.0
116720	3.0
116721	3.0
116722	3.0
116723	3.0
116724	3.0
116725	3.0
116726	3.0
116727	3.0
116728	3.0
116729	3.0
116730	3.0
116731	3.0
116732	3.0
116733	3.0
116734	2.67
116735	3.0
116736	3.0
116737	3.0
116738	3.0
116739	3.0
116740	2.33
116741	3.0
116742	3.0
116743	3.0
116744	3.0
116745	2.67
116746	3.0
116747	3.0
116748	3.0
116749	3.0
116750	3.0
116751	2.33
116752	3.0
116753	3.0
116754	3.0
116755	3.0
116756	3.0
116757	3.0
116758	3.0
116759	2.33
116760	3.0
116761	3.0
116762	3.0
116763	3.0
116764	3.0
116765	3.0
116766	3.0
116767	3.0
116768	3.0
116769	3.0
116770	3.0
116771	3.0
116772	3.0
116773	3.0
116774	3.0
116775	2.33
116776	3.0
116777	3.0
116778	2.33
116779	2.33
116780	3.0
116781	3.0
116782	3.0
116783	3.0
116784	3.0
116785	3.0
116786	3.0
116787	3.0
116788	3.0
116789	3.0
116790	2.33
116791	3.0
116792	2.33
116793	3.0
116794	2.67
116795	2.33
116796	2.33
116797	2.33
116798	3.0
116799	3.0
116800	3.0
116801	3.0
116802	3.0
116803	3.0
116804	3.0
116805	3.0
116806	3.0
116807	3.0
116808	3.0
116809	2.33
116810	3.0
116811	3.0
116812	3.0
116813	2.33
116814	3.0
116815	3.0
116816	2.33
116817	2.33
116818	3.0
116819	3.0
116820	3.0
116821	3.0
116822	3.0
116823	3.0
116824	3.0
116825	3.0
116826	3.0
116827	3.0
116828	3.0
116829	2.67
116830	3.0
116831	3.0
116832	3.0
116833	3.0
116834	3.0
116835	3.0
116836	3.0
116837	3.0
116838	3.0
116839	2.33
116840	3.0
116841	3.0
116842	3.0
116843	3.0
116844	3.0
116845	3.0
116846	2.33
116847	3.0
116848	3.0
116849	3.0
116850	3.0
116851	3.0
116852	3.0
116853	3.0
116854	3.0
116855	3.0
116856	2.33
116857	3.0
116858	3.0
116859	3.0
116860	3.0
116861	2.33
116862	3.0
116863	3.0
116864	3.0
116865	3.0
116866	3.0
116867	3.0
116868	3.0
116869	2.33
116870	2.33
116871	2.33
116872	2.33
116873	3.0
116874	3.0
116875	3.0
116876	2.33
116877	3.0
116878	3.0
116879	2.33
116880	2.33
116881	3.0
116882	3.0
116883	2.33
116884	3.0
116885	3.0
116886	3.0
116887	3.0
116888	3.0
116889	3.0
116890	3.0
116891	3.0
116892	3.0
116893	3.0
116894	2.67
116895	2.67
116896	3.0
116897	3.0
116898	3.0
116899	3.0
116900	3.0
116901	3.0
116902	3.0
116903	3.0
116904	3.0
116905	3.0
116906	2.33
116907	3.0
116908	3.0
116909	3.0
116910	3.0
116911	2.33
116912	2.33
116913	3.0
116914	3.0
116915	2.33
116916	3.0
116917	3.0
116918	3.0
116919	2.33
116920	3.0
116921	3.0
116922	3.0
116923	3.0
116924	3.0
116925	3.0
116926	3.0
116927	3.0
116928	3.0
116929	3.0
116930	2.33
116931	3.0
116932	3.0
116933	3.0
116934	3.0
116935	3.0
116936	3.0
116937	3.0
116938	3.0
116939	2.67
116940	3.0
116941	3.0
116942	2.33
116943	3.0
116944	3.0
116945	3.0
116946	3.0
116947	3.0
116948	3.0
116949	3.0
116950	3.0
116951	3.0
116952	3.0
116953	3.0
116954	3.0
116955	3.0
116956	3.0
116957	3.0
116958	2.33
116959	3.0
116960	3.0
116961	3.0
116962	3.0
116963	3.0
116964	3.0
116965	3.0
116966	3.0
116967	3.0
116968	2.33
116969	3.0
116970	2.33
116971	3.0
116972	3.0
116973	2.67
116974	3.0
116975	3.0
116976	3.0
116977	3.0
116978	3.0
116979	3.0
116980	3.0
116981	3.0
116982	3.0
116983	3.0
116984	3.0
116985	2.33
116986	3.0
116987	3.0
116988	3.0
116989	3.0
116990	3.0
116991	3.0
116992	3.0
116993	3.0
116994	3.0
116995	3.0
116996	3.0
116997	3.0
116998	3.0
116999	3.0
117000	3.0
117001	2.33
117002	3.0
117003	2.33
117004	3.0
117005	3.0
117006	3.0
117007	3.0
117008	3.0
117009	3.0
117010	3.0
117011	3.0
117012	3.0
117013	2.33
117014	3.0
117015	3.0
117016	3.0
117017	3.0
117018	3.0
117019	3.0
117020	3.0
117021	3.0
117022	3.0
117023	3.0
117024	2.33
117025	2.33
117026	3.0
117027	3.0
117028	3.0
117029	3.0
117030	3.0
117031	3.0
117032	3.0
117033	3.0
117034	3.0
117035	3.0
117036	3.0
117037	3.0
117038	3.0
117039	3.0
117040	3.0
117041	3.0
117042	2.33
117043	2.33
117044	2.33
117045	3.0
117046	3.0
117047	3.0
117048	3.0
117049	3.0
117050	3.0
117051	2.33
117052	3.0
117053	3.0
117054	3.0
117055	3.0
117056	2.33
117057	3.0
117058	2.33
117059	3.0
117060	2.67
117061	3.0
117062	3.0
117063	3.0
117064	3.0
117065	3.0
117066	3.0
117067	3.0
117068	3.0
117069	3.0
117070	3.0
117071	3.0
117072	3.0
117073	2.33
117074	3.0
117075	3.0
117076	3.0
117077	3.0
117078	3.0
117079	3.0
117080	3.0
117081	3.0
117082	3.0
117083	3.0
117084	3.0
117085	3.0
117086	3.0
117087	2.67
117088	3.0
117089	3.0
117090	3.0
117091	3.0
117092	3.0
117093	3.0
117094	3.0
117095	3.0
117096	3.0
117097	2.33
117098	3.0
117099	3.0
117100	2.33
117101	3.0
117102	2.33
117103	3.0
117104	3.0
117105	3.0
117106	3.0
117107	3.0
117108	3.0
117109	3.0
117110	2.33
117111	3.0
117112	3.0
117113	3.0
117114	3.0
117115	2.33
117116	2.33
117117	2.33
117118	3.0
117119	3.0
117120	3.0
117121	3.0
117122	3.0
117123	3.0
117124	3.0
117125	3.0
117126	3.0
117127	3.0
117128	3.0
117129	3.0
117130	3.0
117131	3.0
117132	3.0
117133	3.0
117134	3.0
117135	3.0
117136	3.0
117137	2.33
117138	3.0
117139	3.0
117140	3.0
117141	3.0
117142	3.0
117143	2.33
117144	2.33
117145	2.33
117146	3.0
117147	3.0
117148	3.0
117149	3.0
117150	3.0
117151	3.0
117152	3.0
117153	3.0
117154	3.0
117155	2.33
117156	2.33
117157	2.33
117158	3.0
117159	3.0
117160	3.0
117161	3.0
117162	3.0
117163	2.0
117164	3.0
117165	3.0
117166	3.0
117167	2.33
117168	3.0
117169	3.0
117170	3.0
117171	3.0
117172	3.0
117173	3.0
117174	3.0
117175	3.0
117176	3.0
117177	3.0
117178	3.0
117179	3.0
117180	3.0
117181	3.0
117182	2.33
117183	3.0
117184	3.0
117185	3.0
117186	3.0
117187	3.0
117188	3.0
117189	3.0
117190	3.0
117191	2.33
117192	3.0
117193	3.0
117194	3.0
117195	3.0
117196	3.0
117197	3.0
117198	3.0
117199	3.0
117200	3.0
117201	3.0
117202	3.0
117203	3.0
117204	2.33
117205	2.33
117206	3.0
117207	3.0
117208	3.0
117209	2.33
117210	3.0
117211	3.0
117212	3.0
117213	3.0
117214	3.0
117215	3.0
117216	3.0
117217	3.0
117218	3.0
117219	2.33
117220	2.33
117221	3.0
117222	3.0
117223	3.0
117224	2.33
117225	2.33
117226	2.33
117227	3.0
117228	2.0
117229	3.0
117230	3.0
117231	3.0
117232	2.33
117233	2.33
117234	3.0
117235	3.0
117236	3.0
117237	3.0
117238	2.33
117239	2.33
117240	3.0
117241	3.0
117242	3.0
117243	2.67
117244	3.0
117245	3.0
117246	3.0
117247	2.33
117248	3.0
117249	3.0
117250	3.0
117251	3.0
117252	3.0
117253	3.0
117254	3.0
117255	2.33
117256	3.0
117257	2.67
117258	3.0
117259	3.0
117260	3.0
117261	3.0
117262	3.0
117263	3.0
117264	3.0
117265	2.33
117266	3.0
117267	3.0
117268	3.0
117269	3.0
117270	3.0
117271	3.0
117272	3.0
117273	2.33
117274	3.0
117275	3.0
117276	2.67
117277	3.0
117278	3.0
117279	3.0
117280	3.0
117281	3.0
117282	3.0
117283	3.0
117284	3.0
117285	2.33
117286	3.0
117287	3.0
117288	2.33
117289	3.0
117290	2.33
117291	3.0
117292	3.0
117293	3.0
117294	3.0
117295	3.0
117296	2.67
117297	3.0
117298	3.0
117299	3.0
117300	3.0
117301	3.0
117302	3.0
117303	2.33
117304	3.0
117305	3.0
117306	3.0
117307	3.0
117308	3.0
117309	3.0
117310	3.0
117311	3.0
117312	3.0
117313	3.0
117314	3.0
117315	3.0
117316	3.0
117317	2.33
117318	3.0
117319	2.67
117320	3.0
117321	2.33
117322	3.0
117323	2.67
117324	2.33
117325	3.0
117326	2.33
117327	3.0
117328	3.0
117329	3.0
117330	3.0
117331	3.0
117332	3.0
117333	2.0
117334	2.67
117335	3.0
117336	3.0
117337	3.0
117338	3.0
117339	3.0
117340	3.0
117341	3.0
117342	3.0
117343	3.0
117344	3.0
117345	3.0
117346	2.33
117347	2.33
117348	3.0
117349	3.0
117350	3.0
117351	2.33
117352	3.0
117353	2.33
117354	2.33
117355	3.0
117356	3.0
117357	2.33
117358	3.0
117359	2.33
117360	3.0
117361	3.0
117362	3.0
117363	3.0
117364	3.0
117365	2.67
117366	2.33
117367	3.0
117368	2.33
117369	3.0
117370	3.0
117371	3.0
117372	3.0
117373	2.33
117374	3.0
117375	2.33
117376	3.0
117377	3.0
117378	3.0
117379	3.0
117380	3.0
117381	3.0
117382	3.0
117383	3.0
117384	3.0
117385	3.0
117386	3.0
117387	3.0
117388	3.0
117389	3.0
117390	3.0
117391	3.0
117392	2.33
117393	2.33
117394	3.0
117395	3.0
117396	3.0
117397	3.0
117398	3.0
117399	3.0
117400	2.33
117401	2.0
117402	3.0
117403	3.0
117404	3.0
117405	3.0
117406	3.0
117407	3.0
117408	3.0
117409	3.0
117410	3.0
117411	3.0
117412	3.0
117413	3.0
117414	3.0
117415	3.0
117416	3.0
117417	2.33
117418	2.33
117419	3.0
117420	3.0
117421	3.0
117422	3.0
117423	3.0
117424	3.0
117425	3.0
117426	3.0
117427	3.0
117428	3.0
117429	2.33
117430	3.0
117431	3.0
117432	3.0
117433	2.33
117434	3.0
117435	3.0
117436	3.0
117437	3.0
117438	3.0
117439	3.0
117440	3.0
117441	3.0
117442	2.33
117443	3.0
117444	3.0
117445	3.0
117446	2.33
117447	3.0
117448	3.0
117449	2.33
117450	3.0
117451	3.0
117452	3.0
117453	3.0
117454	3.0
117455	2.33
117456	3.0
117457	3.0
117458	3.0
117459	3.0
117460	3.0
117461	2.33
117462	3.0
117463	2.33
117464	3.0
117465	3.0
117466	3.0
117467	2.33
117468	2.33
117469	3.0
117470	2.33
117471	3.0
117472	2.33
117473	3.0
117474	3.0
117475	3.0
117476	3.0
117477	3.0
117478	3.0
117479	3.0
117480	3.0
117481	2.33
117482	3.0
117483	3.0
117484	3.0
117485	3.0
117486	3.0
117487	3.0
117488	3.0
117489	3.0
117490	3.0
117491	3.0
117492	2.33
117493	3.0
117494	3.0
117495	2.33
117496	3.0
117497	3.0
117498	3.0
117499	3.0
117500	2.33
117501	3.0
117502	2.67
117503	3.0
117504	3.0
117505	3.0
117506	2.33
117507	3.0
117508	3.0
117509	2.33
117510	3.0
117511	3.0
117512	3.0
117513	3.0
117514	3.0
117515	2.33
117516	3.0
117517	3.0
117518	3.0
117519	3.0
117520	3.0
117521	3.0
117522	3.0
117523	3.0
117524	2.67
117525	3.0
117526	3.0
117527	3.0
117528	3.0
117529	3.0
117530	3.0
117531	3.0
117532	3.0
117533	3.0
117534	3.0
117535	3.0
117536	3.0
117537	3.0
117538	2.33
117539	2.33
117540	3.0
117541	3.0
117542	3.0
117543	3.0
117544	3.0
117545	3.0
117546	3.0
117547	2.33
117548	3.0
117549	3.0
117550	2.33
117551	2.33
117552	3.0
117553	3.0
117554	3.0
117555	3.0
117556	3.0
117557	3.0
117558	3.0
117559	3.0
117560	3.0
117561	2.33
117562	3.0
117563	2.67
117564	3.0
117565	3.0
117566	3.0
117567	3.0
117568	3.0
117569	2.33
117570	3.0
117571	3.0
117572	3.0
117573	3.0
117574	3.0
117575	3.0
117576	2.33
117577	3.0
117578	2.33
117579	3.0
117580	3.0
117581	3.0
117582	2.33
117583	3.0
117584	3.0
117585	3.0
117586	2.33
117587	3.0
117588	3.0
117589	3.0
117590	3.0
117591	3.0
117592	3.0
117593	2.33
117594	3.0
117595	3.0
117596	3.0
117597	2.33
117598	3.0
117599	3.0
117600	3.0
117601	3.0
117602	3.0
117603	3.0
117604	3.0
117605	3.0
117606	3.0
117607	3.0
117608	3.0
117609	3.0
117610	3.0
117611	2.33
117612	2.33
117613	3.0
117614	3.0
117615	3.0
117616	2.33
117617	3.0
117618	3.0
117619	3.0
117620	3.0
117621	2.33
117622	3.0
117623	3.0
117624	3.0
117625	3.0
117626	3.0
117627	3.0
117628	3.0
117629	3.0
117630	2.67
117631	3.0
117632	2.33
117633	3.0
117634	3.0
117635	2.33
117636	2.33
117637	3.0
117638	2.33
117639	3.0
117640	3.0
117641	3.0
117642	3.0
117643	3.0
117644	3.0
117645	2.33
117646	3.0
117647	3.0
117648	3.0
117649	3.0
117650	3.0
117651	3.0
117652	3.0
117653	3.0
117654	2.33
117655	3.0
117656	3.0
117657	2.33
117658	3.0
117659	2.33
117660	3.0
117661	3.0
117662	3.0
117663	3.0
117664	3.0
117665	3.0
117666	3.0
117667	3.0
117668	3.0
117669	3.0
117670	3.0
117671	3.0
117672	3.0
117673	3.0
117674	3.0
117675	3.0
117676	3.0
117677	3.0
117678	2.33
117679	3.0
117680	2.33
117681	3.0
117682	3.0
117683	3.0
117684	3.0
117685	3.0
117686	3.0
117687	2.0
117688	3.0
117689	3.0
117690	3.0
117691	3.0
117692	2.33
117693	3.0
117694	3.0
117695	3.0
117696	3.0
117697	3.0
117698	2.33
117699	3.0
117700	3.0
117701	3.0
117702	3.0
117703	3.0
117704	3.0
117705	3.0
117706	2.33
117707	3.0
117708	3.0
117709	3.0
117710	3.0
117711	3.0
117712	2.33
117713	3.0
117714	3.0
117715	3.0
117716	3.0
117717	3.0
117718	2.33
117719	2.33
117720	3.0
117721	3.0
117722	2.33
117723	2.67
117724	2.33
117725	3.0
117726	3.0
117727	3.0
117728	3.0
117729	2.33
117730	3.0
117731	2.67
117732	3.0
117733	3.0
117734	3.0
117735	3.0
117736	3.0
117737	2.67
117738	3.0
117739	3.0
117740	3.0
117741	3.0
117742	3.0
117743	3.0
117744	3.0
117745	2.67
117746	3.0
117747	3.0
117748	3.0
117749	3.0
117750	3.0
117751	3.0
117752	3.0
117753	3.0
117754	3.0
117755	3.0
117756	3.0
117757	3.0
117758	3.0
117759	2.33
117760	2.33
117761	3.0
117762	2.67
117763	3.0
117764	2.33
117765	3.0
117766	3.0
117767	3.0
117768	2.33
117769	3.0
117770	3.0
117771	3.0
117772	3.0
117773	3.0
117774	3.0
117775	3.0
117776	3.0
117777	3.0
117778	2.33
117779	2.33
117780	3.0
117781	3.0
117782	3.0
117783	2.33
117784	3.0
117785	3.0
117786	3.0
117787	3.0
117788	3.0
117789	2.67
117790	3.0
117791	3.0
117792	2.33
117793	3.0
117794	3.0
117795	3.0
117796	2.0
117797	3.0
117798	3.0
117799	2.33
117800	3.0
117801	3.0
117802	2.33
117803	3.0
117804	3.0
117805	3.0
117806	3.0
117807	3.0
117808	3.0
117809	3.0
117810	3.0
117811	3.0
117812	3.0
117813	3.0
117814	3.0
117815	3.0
117816	2.67
117817	3.0
117818	3.0
117819	3.0
117820	3.0
117821	3.0
117822	2.33
117823	3.0
117824	3.0
117825	3.0
117826	2.33
117827	3.0
117828	3.0
117829	3.0
117830	3.0
117831	3.0
117832	3.0
117833	3.0
117834	3.0
117835	3.0
117836	3.0
117837	3.0
117838	2.33
117839	2.0
117840	2.33
117841	3.0
117842	2.33
117843	3.0
117844	2.33
117845	3.0
117846	2.33
117847	3.0
117848	3.0
117849	3.0
117850	3.0
117851	2.33
117852	3.0
117853	3.0
117854	3.0
117855	3.0
117856	3.0
117857	2.67
117858	3.0
117859	3.0
117860	3.0
117861	3.0
117862	3.0
117863	3.0
117864	3.0
117865	3.0
117866	2.33
117867	3.0
117868	2.33
117869	3.0
117870	3.0
117871	3.0
117872	2.33
117873	3.0
117874	3.0
117875	3.0
117876	3.0
117877	2.67
117878	3.0
117879	3.0
117880	3.0
117881	3.0
117882	3.0
117883	3.0
117884	3.0
117885	3.0
117886	3.0
117887	3.0
117888	3.0
117889	3.0
117890	2.33
117891	2.33
117892	3.0
117893	3.0
117894	3.0
117895	2.67
117896	3.0
117897	2.33
117898	3.0
117899	2.67
117900	3.0
117901	2.67
117902	3.0
117903	3.0
117904	3.0
117905	3.0
117906	3.0
117907	2.67
117908	3.0
117909	3.0
117910	3.0
117911	3.0
117912	3.0
117913	3.0
117914	3.0
117915	3.0
117916	2.33
117917	3.0
117918	3.0
117919	2.33
117920	3.0
117921	3.0
117922	3.0
117923	3.0
117924	2.33
117925	3.0
117926	3.0
117927	3.0
117928	3.0
117929	2.33
117930	3.0
117931	2.33
117932	3.0
117933	3.0
117934	3.0
117935	3.0
117936	3.0
117937	3.0
117938	3.0
117939	3.0
117940	3.0
117941	3.0
117942	2.33
117943	3.0
117944	3.0
117945	3.0
117946	3.0
117947	3.0
117948	3.0
117949	3.0
117950	3.0
117951	3.0
117952	3.0
117953	3.0
117954	3.0
117955	3.0
117956	3.0
117957	3.0
117958	3.0
117959	3.0
117960	3.0
117961	3.0
117962	2.33
117963	3.0
117964	3.0
117965	3.0
117966	3.0
117967	3.0
117968	3.0
117969	3.0
117970	2.33
117971	3.0
117972	3.0
117973	3.0
117974	3.0
117975	2.33
117976	3.0
117977	3.0
117978	3.0
117979	3.0
117980	3.0
117981	3.0
117982	3.0
117983	3.0
117984	3.0
117985	3.0
117986	3.0
117987	3.0
117988	3.0
117989	3.0
117990	3.0
117991	3.0
117992	2.33
117993	3.0
117994	3.0
117995	2.33
117996	3.0
117997	3.0
117998	3.0
117999	3.0
118000	3.0
118001	3.0
118002	2.33
118003	2.33
118004	3.0
118005	3.0
118006	3.0
118007	3.0
118008	3.0
118009	3.0
118010	3.0
118011	3.0
118012	2.33
118013	2.33
118014	3.0
118015	3.0
118016	3.0
118017	3.0
118018	3.0
118019	3.0
118020	3.0
118021	3.0
118022	3.0
118023	2.33
118024	3.0
118025	3.0
118026	2.33
118027	3.0
118028	3.0
118029	3.0
118030	3.0
118031	3.0
118032	3.0
118033	3.0
118034	3.0
118035	2.67
118036	3.0
118037	3.0
118038	3.0
118039	3.0
118040	3.0
118041	3.0
118042	3.0
118043	2.67
118044	3.0
118045	3.0
118046	3.0
118047	3.0
118048	3.0
118049	2.33
118050	3.0
118051	3.0
118052	3.0
118053	3.0
118054	3.0
118055	3.0
118056	3.0
118057	3.0
118058	3.0
118059	3.0
118060	3.0
118061	3.0
118062	3.0
118063	3.0
118064	3.0
118065	3.0
118066	3.0
118067	3.0
118068	3.0
118069	3.0
118070	3.0
118071	2.33
118072	3.0
118073	2.33
118074	3.0
118075	3.0
118076	3.0
118077	3.0
118078	3.0
118079	3.0
118080	3.0
118081	3.0
118082	3.0
118083	3.0
118084	3.0
118085	3.0
118086	2.33
118087	3.0
118088	3.0
118089	3.0
118090	2.33
118091	3.0
118092	3.0
118093	2.33
118094	3.0
118095	2.33
118096	3.0
118097	2.67
118098	3.0
118099	2.33
118100	3.0
118101	3.0
118102	2.67
118103	3.0
118104	3.0
118105	3.0
118106	3.0
118107	3.0
118108	3.0
118109	3.0
118110	3.0
118111	2.33
118112	2.33
118113	3.0
118114	3.0
118115	3.0
118116	3.0
118117	3.0
118118	3.0
118119	3.0
118120	3.0
118121	2.33
118122	3.0
118123	3.0
118124	3.0
118125	3.0
118126	3.0
118127	3.0
118128	3.0
118129	3.0
118130	3.0
118131	3.0
118132	3.0
118133	3.0
118134	3.0
118135	3.0
118136	3.0
118137	3.0
118138	3.0
118139	3.0
118140	3.0
118141	3.0
118142	3.0
118143	3.0
118144	3.0
118145	3.0
118146	3.0
118147	2.33
118148	3.0
118149	2.33
118150	3.0
118151	3.0
118152	3.0
118153	3.0
118154	3.0
118155	2.67
118156	3.0
118157	3.0
118158	2.33
118159	3.0
118160	3.0
118161	3.0
118162	3.0
118163	2.33
118164	3.0
118165	3.0
118166	2.33
118167	3.0
118168	2.33
118169	3.0
118170	3.0
118171	3.0
118172	3.0
118173	3.0
118174	3.0
118175	3.0
118176	3.0
118177	2.33
118178	2.33
118179	3.0
118180	3.0
118181	3.0
118182	3.0
118183	3.0
118184	3.0
118185	3.0
118186	2.33
118187	2.33
118188	3.0
118189	3.0
118190	3.0
118191	3.0
118192	2.33
118193	3.0
118194	2.67
118195	3.0
118196	3.0
118197	3.0
118198	3.0
118199	3.0
118200	2.0
118201	3.0
118202	3.0
118203	3.0
118204	3.0
118205	2.33
118206	3.0
118207	3.0
118208	3.0
118209	2.33
118210	3.0
118211	3.0
118212	3.0
118213	2.33
118214	2.0
118215	2.33
118216	3.0
118217	3.0
118218	2.33
118219	3.0
118220	3.0
118221	3.0
118222	2.33
118223	3.0
118224	3.0
118225	3.0
118226	2.33
118227	3.0
118228	2.33
118229	3.0
118230	3.0
118231	3.0
118232	3.0
118233	3.0
118234	3.0
118235	3.0
118236	3.0
118237	3.0
118238	3.0
118239	3.0
118240	2.67
118241	3.0
118242	3.0
118243	3.0
118244	3.0
118245	3.0
118246	3.0
118247	3.0
118248	2.33
118249	2.33
118250	2.67
118251	2.67
118252	3.0
118253	3.0
118254	3.0
118255	3.0
118256	3.0
118257	3.0
118258	3.0
118259	3.0
118260	3.0
118261	3.0
118262	3.0
118263	3.0
118264	3.0
118265	3.0
118266	3.0
118267	3.0
118268	3.0
118269	3.0
118270	3.0
118271	3.0
118272	3.0
118273	3.0
118274	2.33
118275	2.33
118276	3.0
118277	3.0
118278	3.0
118279	3.0
118280	3.0
118281	2.33
118282	2.33
118283	3.0
118284	3.0
118285	3.0
118286	3.0
118287	3.0
118288	3.0
118289	3.0
118290	3.0
118291	3.0
118292	2.33
118293	3.0
118294	3.0
118295	3.0
118296	2.67
118297	3.0
118298	3.0
118299	3.0
118300	3.0
118301	3.0
118302	3.0
118303	3.0
118304	3.0
118305	3.0
118306	3.0
118307	3.0
118308	2.33
118309	3.0
118310	2.33
118311	3.0
118312	2.33
118313	3.0
118314	2.33
118315	3.0
118316	3.0
118317	3.0
118318	3.0
118319	3.0
118320	2.67
118321	3.0
118322	3.0
118323	3.0
118324	3.0
118325	3.0
118326	3.0
118327	3.0
118328	3.0
118329	3.0
118330	3.0
118331	3.0
118332	3.0
118333	3.0
118334	3.0
118335	3.0
118336	3.0
118337	3.0
118338	3.0
118339	3.0
118340	3.0
118341	3.0
118342	2.67
118343	3.0
118344	3.0
118345	3.0
118346	3.0
118347	3.0
118348	3.0
118349	3.0
118350	3.0
118351	3.0
118352	3.0
118353	2.33
118354	3.0
118355	3.0
118356	3.0
118357	3.0
118358	3.0
118359	3.0
118360	3.0
118361	2.67
118362	2.67
118363	2.33
118364	3.0
118365	3.0
118366	3.0
118367	3.0
118368	3.0
118369	3.0
118370	3.0
118371	3.0
118372	3.0
118373	3.0
118374	3.0
118375	3.0
118376	3.0
118377	3.0
118378	3.0
118379	3.0
118380	3.0
118381	2.33
118382	3.0
118383	3.0
118384	3.0
118385	3.0
118386	3.0
118387	2.33
118388	3.0
118389	3.0
118390	3.0
118391	3.0
118392	2.33
118393	3.0
118394	3.0
118395	3.0
118396	3.0
118397	3.0
118398	1.67
118399	2.33
118400	2.33
118401	3.0
118402	3.0
118403	3.0
118404	3.0
118405	3.0
118406	3.0
118407	3.0
